,sbb_stop_to_stop_lausanne_region.stop_id_a,sbb_stop_to_stop_lausanne_region.stop_id_b,sbb_stop_to_stop_lausanne_region.distance
0,8501118:0:5,8588838,187.44075
1,8501118:0:5,8530749,262.41724
2,8501118:0:5,8592209,496.62622
3,8501118:0:5,8501118:0:3,13.395679
4,8501118:0:5,8588983,137.4605
5,8501118:0:5,8593866,348.18857
6,8501118:0:5,8501118:0:4,5.4824514
7,8501118:0:5,8592202,283.5971
8,8501118:0:5,8588839,342.9538
9,8501118:0:5,8592213,430.5245
10,8501118:0:5,Parent8501118,181.70978
11,8501118:0:5,8510421,496.96426
12,8501118:0:5,8501118:0:1,25.3291
13,8501118:0:5,8501118:0:2,17.00221
14,8501118:0:5,8593869,348.22852
15,8501181:0:1,Parent8501181,0.0
16,8501181:0:1,8501160:0:2,424.9779
17,8501181:0:1,8501120:0:8,455.43802
18,8501181:0:1,8501120:0:3,455.43802
19,8501181:0:1,Parent8501120,455.43802
20,8501181:0:1,8579254,289.19604
21,8501181:0:1,8501120:0:5,455.43802
22,8501181:0:1,Parent8501160,424.9779
23,8501181:0:1,8592050:0:F,422.53848
24,8501181:0:1,8592050:0:H,359.1886
25,8501181:0:1,8501120:0:70,455.43802
26,8501181:0:1,8592098,290.8989
27,8501181:0:1,8579253,122.82039
28,8501181:0:1,8590442,284.40012
29,8501181:0:1,8501120:0:6,455.43802
30,8501181:0:1,8592050:0:C,359.1886
31,8501181:0:1,8592133,498.9176
32,8501181:0:1,8591818,54.007874
33,8501181:0:1,8591988,191.45209
34,8501181:0:1,8592050,359.1886
35,8501181:0:1,8501181:0:2,0.0
36,8501181:0:1,8592050:0:D,359.1886
37,8501181:0:1,8592125,423.4987
38,8501181:0:1,8501120,455.43802
39,8501181:0:1,8501181,0.0
40,8501181:0:1,Parent8592050,359.1886
41,8501181:0:1,8592011,407.73706
42,8501181:0:1,8501120:0:1,455.43802
43,8501181:0:1,8501160:0:1,424.9779
44,8501181:0:1,8501160,424.9779
45,8501181:0:1,8501120:0:4,455.43802
46,8501181:0:1,8501120:0:7,455.43802
47,8501208,8593844,74.49929
48,8501208,8592106,172.30966
49,8501208,8592102,450.06818
50,8501208,8592021,241.66927
51,8501208,8518452:0:3,494.64563
52,8501208,8518452:0:1,489.49466
53,8501208,8518452:0:4,497.29803
54,8501208,8501207,409.0584
55,8501208,8592103,442.90872
56,8501208,8592105,215.86086
57,8501208,8592022,402.6583
58,8501208,8501209,477.22647
59,8501208,8518452:0:2,491.95267
60,8506907,8506903,428.7513
61,8506907,8581917,324.75302
62,8506907,8505529,169.35074
63,8506907,8581918,435.5788
64,8506907,8506905,191.3803
65,8570423,8570422,303.38284
66,8579238:0:D,8592115,440.40628
67,8579238:0:D,8592118,301.92072
68,8579238:0:D,8592099,461.0011
69,8579238:0:D,8579238,0.0
70,8579238:0:D,8592008,332.7192
71,8579238:0:D,8592131,218.76044
72,8587546,8591968,379.16177
73,8589525,8579239:0:E,425.3193
74,8589525,8591966,473.60287
75,8589525,Parent8579239,425.3193
76,8589525,8579239:0:B,440.44128
77,8589525,8579239,425.3193
78,8589525,8591970,456.02274
79,8591946,8591961,181.78293
80,8591946,8591952,498.89194
81,8591946,8591954,247.74388
82,8591946,8501215,492.3076
83,8591946,8591960,481.22794
84,8591946,8591947,468.6141
85,8591946,8591949,490.1091
86,8591946,8591951,247.92633
87,8591946,8501216,469.92242
88,8591946,8588873,474.1943
89,8592035,8501160:0:2,471.3363
90,8592035,8592001,290.10086
91,8592035,8592119,332.29892
92,8592035,8592060,344.70297
93,8592035,Parent8501160,471.3363
94,8592035,8591980,237.2857
95,8592035,8592041,349.39355
96,8592035,8592109,326.45102
97,8592035,8592104,294.0355
98,8592035,8592120,326.84998
99,8592035,8592010,381.27933
100,8592035,8592096,399.1839
101,8592035,8592011,497.25702
102,8592035,8592036,450.96423
103,8592035,8591984,220.31961
104,8592035,8501160:0:1,471.3363
105,8592035,8501160,471.3363
106,8592049,8518452:0:3,198.65674
107,8592049,8518452:0:1,214.30643
108,8592049,8510543,188.83812
109,8592049,Parent8518452,191.07657
110,8592049,8518452:0:4,191.76935
111,8592049,8592217,451.30582
112,8592049,8592103,242.01604
113,8592049,8592180,404.20242
114,8592049,8592105,467.67566
115,8592049,8501209,454.55127
116,8592049,8518452:0:2,207.34944
117,8592049,8592179,332.4204
118,8592080,8593837,242.04959
119,8592080,8592068,261.03314
120,8592080,8592106,383.67322
121,8592080,8593838,336.84747
122,8592080,8591983,399.1555
123,8592080,8592021,353.74295
124,8592080,8595938,437.60336
125,8592080,8592044,227.8297
126,8592089,8592055,72.95323
127,8592089,8592019,380.32587
128,8592089,8595004,183.28061
129,8592089,8587357,247.64229
130,8592089,8593249,279.97812
131,8592089,8592092,177.16962
132,8592115,8579238:0:D,440.40628
133,8592115,8592067,226.01135
134,8592115,8592016,417.99225
135,8592115,8579238,440.40628
136,8592115,8592059,419.85678
137,8592135,8501160:0:2,406.20203
138,8592135,8504176,459.14706
139,8592135,8592034,261.5062
140,8592135,8592060,199.98431
141,8592135,Parent8501160,406.20203
142,8592135,8592076,434.91406
143,8592135,8592098,486.72565
144,8592135,8592138,439.57565
145,8592135,8590442,450.71152
146,8592135,8592120,215.65616
147,8592135,8592071,368.00412
148,8592135,8591988,459.3979
149,8592135,8592125,287.11435
150,8592135,8592010,430.23767
151,8592135,8592096,481.9358
152,8592135,8592011,308.0618
153,8592135,8592053,459.7834
154,8592135,8591984,433.65106
155,8592135,8501160:0:1,406.20203
156,8592135,8501160,406.20203
157,8592135,8592033,354.64124
158,8593861,Parent8501122,28.987768
159,8593861,8592164,300.1616
160,8593861,8592155,452.98154
161,8593861,8592162,471.74374
162,8593861,8501122:0:2,34.900253
163,8593861,8501122:0:1,30.868025
164,8593861,8592160,269.4826
165,8593861,8592154,271.99576
166,Parent8501181,8501181:0:1,0.0
167,Parent8501181,8501160:0:2,424.9779
168,Parent8501181,8501120:0:8,455.43802
169,Parent8501181,8501120:0:3,455.43802
170,Parent8501181,Parent8501120,455.43802
171,Parent8501181,8579254,289.19604
172,Parent8501181,8501120:0:5,455.43802
173,Parent8501181,Parent8501160,424.9779
174,Parent8501181,8592050:0:F,422.53848
175,Parent8501181,8592050:0:H,359.1886
176,Parent8501181,8501120:0:70,455.43802
177,Parent8501181,8592098,290.8989
178,Parent8501181,8579253,122.82039
179,Parent8501181,8590442,284.40012
180,Parent8501181,8501120:0:6,455.43802
181,Parent8501181,8592050:0:C,359.1886
182,Parent8501181,8592133,498.9176
183,Parent8501181,8591818,54.007874
184,Parent8501181,8591988,191.45209
185,Parent8501181,8592050,359.1886
186,Parent8501181,8501181:0:2,0.0
187,Parent8501181,8592050:0:D,359.1886
188,Parent8501181,8592125,423.4987
189,Parent8501181,8501120,455.43802
190,Parent8501181,8501181,0.0
191,Parent8501181,Parent8592050,359.1886
192,Parent8501181,8592011,407.73706
193,Parent8501181,8501120:0:1,455.43802
194,Parent8501181,8501160:0:1,424.9779
195,Parent8501181,8501160,424.9779
196,Parent8501181,8501120:0:4,455.43802
197,Parent8501181,8501120:0:7,455.43802
198,8501160:0:2,8501181:0:1,424.9779
199,8501160:0:2,8592035,471.3363
200,8501160:0:2,8592135,406.20203
201,8501160:0:2,Parent8501181,424.9779
202,8501160:0:2,8592001,256.99756
203,8501160:0:2,8592060,450.63678
204,8501160:0:2,8592134,445.84372
205,8501160:0:2,Parent8501160,0.0
206,8501160:0:2,8592041,406.62125
207,8501160:0:2,8592098,142.78746
208,8501160:0:2,8579253,470.48544
209,8501160:0:2,8590442,457.98996
210,8501160:0:2,8592120,261.2718
211,8501160:0:2,8592133,249.72884
212,8501160:0:2,8591818,467.92545
213,8501160:0:2,8591988,253.72694
214,8501160:0:2,8592004,363.8231
215,8501160:0:2,8501181:0:2,424.9779
216,8501160:0:2,8592125,426.65997
217,8501160:0:2,8592010,103.47198
218,8501160:0:2,8501181,424.9779
219,8501160:0:2,8592096,128.20598
220,8501160:0:2,8592011,114.094025
221,8501160:0:2,8592122,412.76816
222,8501160:0:2,8501160:0:1,0.0
223,8501160:0:2,8501160,0.0
224,8504176,8592135,459.14706
225,8504176,8591982,121.87947
226,8504176,8592034,449.3701
227,8504176,8510575,300.68185
228,8504176,8592138,255.64398
229,8504176,8590442,324.80765
230,8504176,8592071,242.13069
231,8504176,8592091,257.80637
232,8504176,8592125,266.1026
233,8579239:0:E,8589525,425.3193
234,8579239:0:E,8592128,361.88663
235,8579239:0:E,Parent8579239,0.0
236,8579239:0:E,8579239:0:B,23.502913
237,8579239:0:E,8591971,322.93192
238,8579239:0:E,8579239,0.0
239,8588842,8588843,397.637
240,8588842,8588841,407.99356
241,8588842,8595148,177.29279
242,8591940,8504178,471.55933
243,8591961,8591946,181.78293
244,8591961,8591954,422.6617
245,8591961,8591960,322.50293
246,8591961,8592248,469.1955
247,8591961,8591957,373.93396
248,8591961,8591951,407.2746
249,8591961,8501216,460.59476
250,8591961,8588873,376.70648
251,8592001,8592035,290.10086
252,8592001,8501160:0:2,256.99756
253,8592001,8592060,463.5626
254,8592001,8592134,486.65906
255,8592001,Parent8501160,256.99756
256,8592001,8591980,473.51193
257,8592001,8592041,167.95294
258,8592001,8592109,414.6199
259,8592001,8592098,378.5991
260,8592001,8592120,313.46176
261,8592001,8592133,274.99377
262,8592001,8592004,342.20636
263,8592001,8592010,154.5959
264,8592001,8592096,138.8161
265,8592001,8592011,340.633
266,8592001,8592122,319.3989
267,8592001,8592036,439.97205
268,8592001,8591984,473.312
269,8592001,8501160:0:1,256.99756
270,8592001,8501160,256.99756
271,8592045,8592009,318.90875
272,8592045,8591981,300.08908
273,8592045,8592129,144.857
274,8592045,8592012,283.40063
275,8592045,8510574,209.04689
276,8592045,8592083,122.56588
277,8592045,8591999,267.36514
278,8592045,8592043,423.5779
279,8592045,8592123,436.88855
280,8592067,8592115,226.01135
281,8592067,8592082,326.5159
282,8592067,8592111,451.16022
283,8592067,8592059,268.50485
284,8592067,8592047,471.45068
285,8592085,8592003,122.10362
286,8592085,8592034,302.97885
287,8592085,8592060,482.73212
288,8592085,8592132,248.49907
289,8592085,8592076,222.06192
290,8592085,8592082,382.66898
291,8592085,8592116,408.79968
292,8592085,8592071,490.44507
293,8592085,8592111,237.9118
294,8592085,8592053,211.76338
295,8592085,8592033,193.98703
296,8592193,8592186,218.97028
297,8592193,8592029,381.41766
298,8592193,8592197,313.44208
299,8592193,8592172,361.76617
300,8592193,8592170,395.5226
301,8592193,8595936,497.01837
302,8593837,8592080,242.04959
303,8593837,8592068,79.180855
304,8593837,8593838,97.63328
305,8593837,8595938,275.80817
306,8593837,8595935,313.68118
307,8593837,8592044,348.2389
308,8593844,8501208,74.49929
309,8593844,8592106,177.72801
310,8593844,8592021,284.3683
311,8593844,8518452:0:3,441.27252
312,8593844,8518452:0:1,434.40247
313,8593844,8518452:0:4,444.67075
314,8593844,8501207,479.3095
315,8593844,8592103,422.7843
316,8593844,8592105,151.3754
317,8593844,8592022,466.84644
318,8593844,8501209,403.99597
319,8593844,8518452:0:2,437.59802
320,8594986,8594987,366.1314
321,8594986,8593867,233.53178
322,8594986,8501212,409.98383
323,8594986,8507227,335.45056
324,8595005,8591994,429.91187
325,8595005,8595004,425.01874
326,8595005,8593249,473.4083
327,8595934,8595939,443.85394
328,8595934,8592068,486.18573
329,8595934,8591995,214.97563
330,8595934,8595935,368.23834
331,Parent8504010,8592149,149.11035
332,Parent8504010,8504010:0:2,59.32649
333,Parent8504010,8593795,380.4199
334,Parent8504010,8504010:0:1,57.86931
335,Parent8504010,8591976,36.42413
336,Parent8504010,8504010,0.0
337,Parent8504010,8592145,485.9737
338,Parent8504010,8592151,283.6044
339,8501120:0:8,8501181:0:1,455.43802
340,8501120:0:8,Parent8501181,455.43802
341,8501120:0:8,8501120:0:3,0.0
342,8501120:0:8,Parent8501120,0.0
343,8501120:0:8,8579254,441.93588
344,8501120:0:8,8592040,282.97427
345,8501120:0:8,8501120:0:5,0.0
346,8501120:0:8,8592050:0:F,236.71092
347,8501120:0:8,8592050:0:H,99.84084
348,8501120:0:8,8501120:0:70,0.0
349,8501120:0:8,8592027,361.37332
350,8501120:0:8,8579253,336.9602
351,8501120:0:8,8501120:0:6,0.0
352,8501120:0:8,8592050:0:C,99.84084
353,8501120:0:8,8591818,406.3532
354,8501120:0:8,8592050,99.84084
355,8501120:0:8,8592020,339.15115
356,8501120:0:8,8501181:0:2,455.43802
357,8501120:0:8,8592052,208.01761
358,8501120:0:8,8592050:0:D,99.84084
359,8501120:0:8,8592072,437.97305
360,8501120:0:8,8501120,0.0
361,8501120:0:8,8501181,455.43802
362,8501120:0:8,8592079,329.20386
363,8501120:0:8,Parent8592050,99.84084
364,8501120:0:8,8501120:0:1,0.0
365,8501120:0:8,8501120:0:4,0.0
366,8501120:0:8,8501120:0:7,0.0
367,8501169:0:2,8570064,326.07803
368,8501169:0:2,Parent8501169,0.0
369,8501169:0:2,8501169:0:1,0.0
370,8501169:0:2,8570063,67.72326
371,8501169:0:2,8501169,0.0
372,8501170:0:1,8501170,0.0
373,8501213,8579234,456.0686
374,8501213,8591945,434.4321
375,8501213,8596053,432.8008
376,8501213,8591944,268.97287
377,8501213,8501212,496.22635
378,8510721,8588838,336.31314
379,8510721,8530749,249.76454
380,8510721,8501218,148.48877
381,8510721,8588983,382.2503
382,8510721,8588839,360.84464
383,8510721,Parent8501118,331.03482
384,8510721,8510421,426.55457
385,8510721,8593869,267.91962
386,8510721,8591958,386.17877
387,8510721,8593815,417.5286
388,8557141,8504758,118.057755
389,8557141,8595474,487.93625
390,8557141,8570425,419.59998
391,8557141,8504166,408.42664
392,8579260,8592161,172.52316
393,8579260,8588438,217.12312
394,8581922,8594178,460.49344
395,8581922,8594177,231.48582
396,8581922,8581924,162.24199
397,8581922,8581916,242.45636
398,8581922,8581920,490.6695
399,8581922,8581921,150.95569
400,8588432,8592023,259.6028
401,8588432,8592191,460.03485
402,8588432,8592042,449.64746
403,8588432,8579255,415.8453
404,8591930,8591935,443.39224
405,8591930,8591931,206.97816
406,8591952,8591946,498.89194
407,8591952,8591954,290.09195
408,8591952,8501215,452.5063
409,8591952,8591956,338.21964
410,8591952,8591947,127.12517
411,8591952,8591949,153.46494
412,8591952,8591951,326.66293
413,8592175,8592173,481.38974
414,8592175,8501163,84.84562
415,8592175,8592030,447.69797
416,8592175,8592192,401.30975
417,8592175,8592176,268.00876
418,8592175,8592187,346.5381
419,8592175,8501163:0:1,84.84562
420,8592178,8592208,234.75595
421,8592178,8592192,350.31946
422,8592178,8592206,326.1353
423,8592178,8592222,460.6521
424,8592178,8592207,399.55557
425,8592178,8592212,465.5866
426,8592189,8592199,370.06903
427,8592189,8595191,373.59515
428,8592189,8592169,295.7083
429,8592189,8592195,348.9435
430,8592189,8593850,438.26453
431,8592189,8592168,300.27652
432,8595939,8595934,443.85394
433,8595939,8591995,477.34888
434,8595939,8592114,420.7259
435,8510528,8592226,261.27606
436,8510528,8595223,298.10242
437,8510528,8588157,216.07535
438,8510528,8510727,403.188
439,8510528,8510527,346.49448
440,8570422,8570423,303.38284
441,8570422,8570421,496.4396
442,8579234,8501213,456.0686
443,8579234,8591945,462.8919
444,8579234,8579233,223.96461
445,8579234,8591944,261.9669
446,8579234,8510727,451.45294
447,8579234,8501214,269.95932
448,8579234,8592227,440.47064
449,8588838,8501118:0:5,187.44075
450,8588838,8510721,336.31314
451,8588838,8530749,96.75792
452,8588838,8501118:0:3,189.92113
453,8588838,8501218,441.4154
454,8588838,8588983,103.05319
455,8588838,8593866,440.94937
456,8588838,8501118:0:4,187.8971
457,8588838,8592202,326.04086
458,8588838,8588839,199.29935
459,8588838,Parent8501118,64.03353
460,8588838,8510421,356.64273
461,8588838,8501118:0:1,192.7731
462,8588838,8501118:0:2,190.7442
463,8588838,8593869,254.09944
464,8588838,8592201,470.9941
465,8588838,8592214,408.95908
466,8591933,8591953,489.62668
467,8591933,8501217,286.54248
468,8591933,8501218,393.30023
469,8591933,8593866,470.86508
470,8591933,8593869,357.3696
471,8591933,8593868,228.7388
472,8591933,8507227,449.5805
473,8591953,8591933,489.62668
474,8591953,8501217,495.2772
475,8591953,8591948,285.06332
476,8591953,8501218,431.1045
477,8591953,8591955,376.88962
478,8591953,8591958,374.21866
479,8591982,8504176,121.87947
480,8591982,8510575,227.04022
481,8591982,8592138,266.11078
482,8591982,8590442,427.14642
483,8591982,8592071,285.29968
484,8591982,8592091,214.85255
485,8591982,8592125,387.51822
486,8591982,8592017,425.35315
487,8591982,8592059,492.9983
488,8591986,8592086,114.02841
489,8591986,8592028,415.0902
490,8591986,8592026,444.10284
491,8591986,8592024,491.25095
492,8591986,8592061,180.70842
493,8591986,8592039,467.0395
494,8591986,8501075,358.8386
495,8591986,8595933,427.38824
496,8592009,8592045,318.90875
497,8592009,8592051,494.92682
498,8592009,8591981,209.74693
499,8592009,8592129,402.79764
500,8592009,8592012,485.4564
501,8592009,8510574,378.34778
502,8592009,8592074,303.04642
503,8592009,8592083,211.63174
504,8592009,8592038,242.38878
505,8592009,8592043,427.7621
506,8592009,8592123,329.24603
507,8592055,8592089,72.95323
508,8592055,8592019,431.10898
509,8592055,8595004,124.979034
510,8592055,8587357,278.33017
511,8592055,8593249,235.78618
512,8592055,8592092,235.45016
513,8592068,8592080,261.03314
514,8592068,8593837,79.180855
515,8592068,8595934,486.18573
516,8592068,8593838,137.39127
517,8592068,8595938,346.59137
518,8592068,8591995,484.74738
519,8592068,8595935,308.21506
520,8592068,8592044,408.53085
521,8592106,8501208,172.30966
522,8592106,8592080,383.67322
523,8592106,8593844,177.72801
524,8592106,8592021,144.50392
525,8592106,8501207,406.7897
526,8592106,8592105,312.05466
527,8592119,8592035,332.29892
528,8592119,8592102,425.10046
529,8592119,8591980,108.10055
530,8592119,8592041,475.235
531,8592119,8592078,416.95163
532,8592119,8592109,185.1725
533,8592119,8592032,341.83328
534,8592119,8592104,341.22464
535,8592119,8591992,395.1253
536,8592119,8592022,430.2847
537,8592119,8592036,336.38852
538,8592119,8591984,450.4673
539,8592149,Parent8504010,149.11035
540,8592149,8504010:0:2,188.75174
541,8592149,8504010:0:1,182.00235
542,8592149,8592152,494.84393
543,8592149,8591976,172.03787
544,8592149,8504010,149.11035
545,8592149,8592145,479.30853
546,8592149,8592151,334.0222
547,8592149,8592157,398.13327
548,8592156,8592164,269.75674
549,8592156,8501318,62.098953
550,8592156,8592150,348.16565
551,8592156,8592160,447.51184
552,8592156,8592154,395.63324
553,8593806,8588436,223.54836
554,8593806,8595625,225.43234
555,8593806,8595190,149.75256
556,8593806,8593798,173.10399
557,8593806,8579257,344.44318
558,8594890,8591956,438.71326
559,8594890,8591959,344.5935
560,Parent8501122,8593861,28.987768
561,Parent8501122,8592164,329.13016
562,Parent8501122,8592155,434.60565
563,Parent8501122,8592162,455.84134
564,Parent8501122,8501122:0:2,49.162186
565,Parent8501122,8501122:0:1,49.31353
566,Parent8501122,8592160,274.04272
567,Parent8501122,8592154,298.81644
568,8501120:0:3,8501181:0:1,455.43802
569,8501120:0:3,Parent8501181,455.43802
570,8501120:0:3,8501120:0:8,0.0
571,8501120:0:3,Parent8501120,0.0
572,8501120:0:3,8579254,441.93588
573,8501120:0:3,8592040,282.97427
574,8501120:0:3,8501120:0:5,0.0
575,8501120:0:3,8592050:0:F,236.71092
576,8501120:0:3,8592050:0:H,99.84084
577,8501120:0:3,8501120:0:70,0.0
578,8501120:0:3,8592027,361.37332
579,8501120:0:3,8579253,336.9602
580,8501120:0:3,8501120:0:6,0.0
581,8501120:0:3,8592050:0:C,99.84084
582,8501120:0:3,8591818,406.3532
583,8501120:0:3,8592050,99.84084
584,8501120:0:3,8592020,339.15115
585,8501120:0:3,8501181:0:2,455.43802
586,8501120:0:3,8592052,208.01761
587,8501120:0:3,8592050:0:D,99.84084
588,8501120:0:3,8592072,437.97305
589,8501120:0:3,8501120,0.0
590,8501120:0:3,8501181,455.43802
591,8501120:0:3,8592079,329.20386
592,8501120:0:3,Parent8592050,99.84084
593,8501120:0:3,8501120:0:1,0.0
594,8501120:0:3,8501120:0:4,0.0
595,8501120:0:3,8501120:0:7,0.0
596,8501217,8591933,286.54248
597,8501217,8591953,495.2772
598,8501217,8591948,352.99796
599,8501217,8591960,450.37405
600,8501217,8593867,495.7987
601,8501217,8588873,444.9821
602,8501217,8593868,336.07602
603,8501217,8507227,362.96252
604,8501245,8588158,291.31485
605,8504000:0:2,8592190,225.01889
606,8504000:0:2,Parent8504000,75.93089
607,8504000:0:2,8501121:0:2,423.34534
608,8504000:0:2,8592183,342.67197
609,8504000:0:2,8501121:0:1,422.13483
610,8504000:0:2,8504000,75.93089
611,8504000:0:2,8592188,272.55283
612,8504000:0:2,8504000:0:1,8.12372
613,8504000:0:2,8588447,494.84348
614,8504000:0:2,Parent8501121,468.08115
615,8504000:0:2,8592196,47.38472
616,8588452,8588451,438.05542
617,8588846,8595978,164.64772
618,8591948,8591953,285.06332
619,8591948,8501217,352.99796
620,8591948,8591960,407.5298
621,8591948,8591955,205.02205
622,8591948,8591957,367.80307
623,8591954,8591946,247.74388
624,8591954,8591961,422.6617
625,8591954,8591952,290.09195
626,8591954,8591956,497.42685
627,8591954,8591947,315.06842
628,8591954,8591949,245.10126
629,8591954,8591951,241.89828
630,8591978,8588431,246.41263
631,8591978,8592136,255.98457
632,8591978,8592042,174.04921
633,8591978,8579255,409.45813
634,8592003,8592085,122.10362
635,8592003,8592034,404.48914
636,8592003,8592132,223.47871
637,8592003,8592076,199.45743
638,8592003,8592082,430.52908
639,8592003,8592116,291.27304
640,8592003,8592111,279.82712
641,8592003,8592053,333.856
642,8592003,8592033,235.02333
643,8592016,8592115,417.99225
644,8592016,8592063,230.76189
645,8592016,8592137,425.3233
646,8592051,8592009,494.92682
647,8592051,8579254,394.6207
648,8592051,8591991,176.11052
649,8592051,8592050:0:F,465.6894
650,8592051,8591979,326.90274
651,8592051,8592074,253.23688
652,8592051,8592020,467.98065
653,8592051,8589523,330.81027
654,8592051,8592072,274.2857
655,8592051,8579237,427.7299
656,8592051,8592038,333.2699
657,8592199,8592189,370.06903
658,8592199,8501319,390.4205
659,8592199,8592195,225.34714
660,8592199,8588439,332.4348
661,8592199,8592168,452.7829
662,8592226,8510528,261.27606
663,8592226,8595223,161.00392
664,8592226,8588157,395.03568
665,8592226,8510727,327.83112
666,8595191,8592189,373.59515
667,8595191,8593795,377.54117
668,8595191,8595192,439.51694
669,8595191,8592195,440.5734
670,8595191,8593850,223.43591
671,Parent8501120,8501181:0:1,455.43802
672,Parent8501120,Parent8501181,455.43802
673,Parent8501120,8501120:0:8,0.0
674,Parent8501120,8501120:0:3,0.0
675,Parent8501120,8579254,441.93588
676,Parent8501120,8592040,282.97427
677,Parent8501120,8501120:0:5,0.0
678,Parent8501120,8592050:0:F,236.71092
679,Parent8501120,8592050:0:H,99.84084
680,Parent8501120,8501120:0:70,0.0
681,Parent8501120,8592027,361.37332
682,Parent8501120,8579253,336.9602
683,Parent8501120,8501120:0:6,0.0
684,Parent8501120,8592050:0:C,99.84084
685,Parent8501120,8591818,406.3532
686,Parent8501120,8592050,99.84084
687,Parent8501120,8592020,339.15115
688,Parent8501120,8501181:0:2,455.43802
689,Parent8501120,8592052,208.01761
690,Parent8501120,8592050:0:D,99.84084
691,Parent8501120,8592072,437.97305
692,Parent8501120,8501120,0.0
693,Parent8501120,8501181,455.43802
694,Parent8501120,8592079,329.20386
695,Parent8501120,Parent8592050,99.84084
696,Parent8501120,8501120:0:1,0.0
697,Parent8501120,8501120:0:4,0.0
698,Parent8501120,8501120:0:7,0.0
699,Parent8501162,8592173,327.7927
700,Parent8501162,8501162,0.0
701,Parent8501162,8592124,359.65018
702,Parent8501162,8592107,271.74353
703,Parent8501162,8501162:0:2,0.0
704,Parent8501162,8591993,280.13507
705,Parent8501162,8501162:0:1,0.0
706,Parent8501162,8592187,444.49194
707,Parent8501162,8592087,455.72186
708,Parent8501162,8592181,197.33751
709,Parent8595216,8501117:0:3,68.211555
710,Parent8595216,Parent8501117,71.56856
711,Parent8595216,8595216,0.0
712,Parent8595216,8595217,352.62076
713,Parent8595216,8501117:0:4,64.907234
714,Parent8595216,8581914,66.16995
715,Parent8595216,8595214,259.36072
716,Parent8595216,8501117:0:1,49.61537
717,Parent8595216,8595214:0:1,259.36072
718,Parent8595216,Parent8595214,259.36072
719,Parent8595216,8581918,341.3662
720,8501117:0:3,Parent8595216,68.211555
721,8501117:0:3,Parent8501117,105.19757
722,8501117:0:3,8595216,68.211555
723,8501117:0:3,8595217,342.1612
724,8501117:0:3,8501117:0:4,6.1409984
725,8501117:0:3,8581914,73.827286
726,8501117:0:3,8595214,212.00623
727,8501117:0:3,8501117:0:1,46.606472
728,8501117:0:3,8595214:0:1,212.00623
729,8501117:0:3,Parent8595214,212.00623
730,8501117:0:3,8581918,347.69064
731,8530749,8501118:0:5,262.41724
732,8530749,8510721,249.76454
733,8530749,8588838,96.75792
734,8530749,8501118:0:3,261.08008
735,8530749,8501218,345.5665
736,8530749,8588983,136.665
737,8530749,8593866,440.02548
738,8530749,8501118:0:4,261.3408
739,8530749,8592202,421.09384
740,8530749,8588839,240.16792
741,8530749,Parent8501118,82.168846
742,8530749,8510421,383.1159
743,8530749,8501118:0:1,260.34354
744,8530749,8501118:0:2,260.83646
745,8530749,8593869,175.98788
746,8530749,8592214,454.12573
747,8570420:0:D,8557026,347.65323
748,8570420:0:D,Parent8570420,0.0
749,8570420:0:D,8570420:0:A,0.0
750,8570420:0:D,8570420:0:B,0.0
751,8570420:0:D,8570420:0:C,0.0
752,8570420:0:D,8581429,265.48236
753,8579245,8592065,417.62305
754,8579245,8592127,409.12683
755,8579245,8592025,230.87833
756,8579245,8592002,363.43973
757,8579254,8501181:0:1,289.19604
758,8579254,Parent8501181,289.19604
759,8579254,8501120:0:8,441.93588
760,8579254,8501120:0:3,441.93588
761,8579254,8592051,394.6207
762,8579254,Parent8501120,441.93588
763,8579254,8501120:0:5,441.93588
764,8579254,8591991,305.38974
765,8579254,8592050:0:F,262.26617
766,8579254,8592050:0:H,352.99582
767,8579254,8501120:0:70,441.93588
768,8579254,8579253,297.5883
769,8579254,8590442,427.44284
770,8579254,8501120:0:6,441.93588
771,8579254,8592050:0:C,352.99582
772,8579254,8591818,254.26804
773,8579254,8591988,468.80905
774,8579254,8592050,352.99582
775,8579254,8592020,434.53586
776,8579254,8501181:0:2,289.19604
777,8579254,8589523,313.95355
778,8579254,8592050:0:D,352.99582
779,8579254,8592072,289.8549
780,8579254,8501120,441.93588
781,8579254,8501181,289.19604
782,8579254,Parent8592050,352.99582
783,8579254,8501120:0:1,441.93588
784,8579254,8501120:0:4,441.93588
785,8579254,8501120:0:7,441.93588
786,8587547,8587548,489.60785
787,8587547,8592073,245.7078
788,8591935,8591930,443.39224
789,8591935,8591939,289.94775
790,8591965,8591966,274.8935
791,8591965,8593821,112.38751
792,8591965,8591967,216.987
793,8592019,8592089,380.32587
794,8592019,8592055,431.10898
795,8592019,8592081,419.07657
796,8592019,8592066,492.1978
797,8592019,8593249,447.1769
798,8592019,8592137,359.49933
799,8592019,8592092,205.04198
800,8592040,8501120:0:8,282.97427
801,8592040,8501120:0:3,282.97427
802,8592040,Parent8501120,282.97427
803,8592040,8501120:0:5,282.97427
804,8592040,8592134,429.33273
805,8592040,8592050:0:H,361.19833
806,8592040,8501120:0:70,282.97427
807,8592040,8592027,131.48639
808,8592040,8501120:0:6,282.97427
809,8592040,8592028,472.17062
810,8592040,8592050:0:C,361.19833
811,8592040,8591985,421.29785
812,8592040,8592050,361.19833
813,8592040,8592052,273.17627
814,8592040,8592024,373.84
